,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
686,Mount Pleasant,49.26424694221211,-123.10113726117027,Dude Chilling Park,49.26372990146711,-123.09679627418517,Outdoor Sculpture
687,Mount Pleasant,49.26424694221211,-123.10113726117027,Kafka’s Coffee & Tea,49.262417749406616,-123.10117809870914,Coffee Shop
688,Mount Pleasant,49.26424694221211,-123.10113726117027,Just Yoga,49.262991135007304,-123.10362100534518,Yoga Studio
689,Mount Pleasant,49.26424694221211,-123.10113726117027,Cartems Donuterie,49.265564327790955,-123.10068514759391,Donut Shop
690,Mount Pleasant,49.26424694221211,-123.10113726117027,Chutney Villa,49.263044061682194,-123.10184112190444,Indian Restaurant
691,Mount Pleasant,49.26424694221211,-123.10113726117027,Pure Bread,49.26657673253481,-123.10454749124816,Bakery
692,Mount Pleasant,49.26424694221211,-123.10113726117027,The Juice Truck,49.266447251463006,-123.10553065168328,Juice Bar
693,Mount Pleasant,49.26424694221211,-123.10113726117027,R & B Brewing Co.,49.26732906722253,-123.10339753689526,Brewery
694,Mount Pleasant,49.26424694221211,-123.10113726117027,The Federal Store,49.2619842404315,-123.10321595745958,Convenience Store
695,Mount Pleasant,49.26424694221211,-123.10113726117027,Main Street Brewing Company,49.26465126728451,-123.09932898091687,Brewery
696,Mount Pleasant,49.26424694221211,-123.10113726117027,Nirvana Indian Restaruant,49.264335793172805,-123.10081818173336,Indian Restaurant
697,Mount Pleasant,49.26424694221211,-123.10113726117027,Sushiyama,49.26289746256272,-123.09716862704346,Sushi Restaurant
698,Mount Pleasant,49.26424694221211,-123.10113726117027,La Taqueria Pinche Taco Shop,49.262564265487796,-123.10110019676664,Taco Place
699,Mount Pleasant,49.26424694221211,-123.10113726117027,Rosemary Rocksalt,49.26256797448487,-123.10107194578734,Bagel Shop
700,Mount Pleasant,49.26424694221211,-123.10113726117027,Earnest Ice Cream,49.26896525441082,-123.10261255924644,Ice Cream Shop
701,Mount Pleasant,49.26424694221211,-123.10113726117027,Budgie’s Burritos,49.263714300418506,-123.10029249747802,Burrito Place
702,Mount Pleasant,49.26424694221211,-123.10113726117027,JJ's Trucketeria,49.26379620771915,-123.10249271833825,Food Truck
703,Mount Pleasant,49.26424694221211,-123.10113726117027,8th and Main,49.263575176361456,-123.10102055655804,Clothing Store
704,Mount Pleasant,49.26424694221211,-123.10113726117027,Tocador,49.26176,-123.100707,Latin American Restaurant
705,Mount Pleasant,49.26424694221211,-123.10113726117027,Bird on a Wire Creations,49.262404255503064,-123.10108151935893,Arts & Crafts Store
706,Mount Pleasant,49.26424694221211,-123.10113726117027,Congee Noodle House 粥麵館 (Congee Noodle House),49.26302855757928,-123.10210492766456,Chinese Restaurant
707,Mount Pleasant,49.26424694221211,-123.10113726117027,The Whip,49.26552809928155,-123.10030339572165,Breakfast Spot
708,Mount Pleasant,49.26424694221211,-123.10113726117027,Peaceful Restaurant 和平饭店,49.26650968885001,-123.10373071412252,Chinese Restaurant
709,Mount Pleasant,49.26424694221211,-123.10113726117027,The Cascade Room,49.26179424467106,-123.1008568718438,Lounge
710,Mount Pleasant,49.26424694221211,-123.10113726117027,Dock Lunch,49.261069,-123.101715,Sandwich Place
711,Mount Pleasant,49.26424694221211,-123.10113726117027,Nuba Café,49.26813,-123.101671,Middle Eastern Restaurant
712,Mount Pleasant,49.26424694221211,-123.10113726117027,Tacofino Ocho,49.266306,-123.10449,Taco Place
713,Mount Pleasant,49.26424694221211,-123.10113726117027,49th Parallel & Lucky's Doughnuts,49.259128320447275,-123.1009434023396,Coffee Shop
714,Mount Pleasant,49.26424694221211,-123.10113726117027,Milano Coffee,49.26379,-123.1088,Coffee Shop
715,Mount Pleasant,49.26424694221211,-123.10113726117027,Electric Bicycle Brewing,49.26731033032088,-123.10417400683019,Brewery
716,Mount Pleasant,49.26424694221211,-123.10113726117027,Swiss Bakery,49.26830833180045,-123.10170300174185,Bakery
717,Mount Pleasant,49.26424694221211,-123.10113726117027,Carp,49.262304,-123.095925,Sushi Restaurant
718,Mount Pleasant,49.26424694221211,-123.10113726117027,Our Town Café,49.26301421825857,-123.09981820300277,Coffee Shop
719,Mount Pleasant,49.26424694221211,-123.10113726117027,F As In Frank,49.26326619092732,-123.10115572202496,Thrift / Vintage Store
720,Mount Pleasant,49.26424694221211,-123.10113726117027,Kranky Cafe,49.26733348704629,-123.09997696830753,Café
721,Mount Pleasant,49.26424694221211,-123.10113726117027,Mount Pleasant Community Centre,49.264027189974975,-123.1003409653801,Library
722,Mount Pleasant,49.26424694221211,-123.10113726117027,Open Studios,49.26905691355066,-123.09899385568501,Music Venue
723,Mount Pleasant,49.26424694221211,-123.10113726117027,Narrow Lounge,49.268402932011625,-123.10058499701648,Speakeasy
724,Mount Pleasant,49.26424694221211,-123.10113726117027,Fife Bakery,49.26817509339314,-123.10326350811592,Bakery
725,Mount Pleasant,49.26424694221211,-123.10113726117027,33 Brewing Experiment,49.263964,-123.105538,Brewery
726,Mount Pleasant,49.26424694221211,-123.10113726117027,Aperture Coffee Bar,49.26325210516326,-123.11043836933169,Coffee Shop
727,Mount Pleasant,49.26424694221211,-123.10113726117027,Sing Sing Beer Bar,49.260473,-123.100799,Beer Bar
728,Mount Pleasant,49.26424694221211,-123.10113726117027,Brewery Creek,49.257920452396704,-123.10133079341946,Liquor Store
729,Mount Pleasant,49.26424694221211,-123.10113726117027,BETA5 Chocolates,49.26993698805521,-123.09603650052271,Dessert Shop
730,Mount Pleasant,49.26424694221211,-123.10113726117027,Antisocial Skate Shop,49.26418322660098,-123.10061292219989,Board Shop
731,Mount Pleasant,49.26424694221211,-123.10113726117027,Red Truck Brewery,49.26851495320407,-123.09693939960711,Brewery
732,Mount Pleasant,49.26424694221211,-123.10113726117027,Tisol Pet Supply (Main),49.258660205686226,-123.10135864713227,Pet Store
733,Mount Pleasant,49.26424694221211,-123.10113726117027,Jonathon Rogers Park,49.264079970449885,-123.10802936553955,Park
734,Mount Pleasant,49.26424694221211,-123.10113726117027,Martini's,49.263088,-123.108217,Italian Restaurant
735,Mount Pleasant,49.26424694221211,-123.10113726117027,Emelle's Catering,49.26460072672688,-123.10867977308867,Bistro
736,Mount Pleasant,49.26424694221211,-123.10113726117027,Burgoo Bistro,49.25765225525862,-123.10105205021438,Mac & Cheese Joint
737,Mount Pleasant,49.26424694221211,-123.10113726117027,Hime Sushi,49.26297064086981,-123.09872088057193,Sushi Restaurant
738,Mount Pleasant,49.26424694221211,-123.10113726117027,The Beaumont Studios,49.26652692604206,-123.11107050283411,Art Gallery
739,Mount Pleasant,49.26424694221211,-123.10113726117027,Smith’s Bagelry,49.263227,-123.108703,Bagel Shop
740,Mount Pleasant,49.26424694221211,-123.10113726117027,Faculty Brewing Co.,49.268691432675496,-123.10451320279196,Brewery
741,Mount Pleasant,49.26424694221211,-123.10113726117027,The Hive,49.26878891004249,-123.09270405041951,Gym
742,Mount Pleasant,49.26424694221211,-123.10113726117027,Tractor,49.26958494032393,-123.10267290402697,Salad Place
743,Mount Pleasant,49.26424694221211,-123.10113726117027,Legacy Liquor Store,49.27112056281918,-123.10671477295766,Liquor Store
744,Mount Pleasant,49.26424694221211,-123.10113726117027,La Taqueria Pinche Taco Shop,49.263534,-123.112795,Taco Place
745,Mount Pleasant,49.26424694221211,-123.10113726117027,Biltmore Cabaret,49.260217246275786,-123.09676220385403,Music Venue
746,Mount Pleasant,49.26424694221211,-123.10113726117027,Mountain Equipment Co-Op (MEC),49.26301649526776,-123.10852174366461,Outdoor Supply Store
747,Mount Pleasant,49.26424694221211,-123.10113726117027,Toshi Sushi,49.256629369817,-123.10200352785085,Sushi Restaurant
748,Mount Pleasant,49.26424694221211,-123.10113726117027,Colony Bar Main,49.25902460027377,-123.10097254834828,Bar
749,Mount Pleasant,49.26424694221211,-123.10113726117027,Seaside Seawall,49.272541366825045,-123.10406112544591,Trail
750,Mount Pleasant,49.26424694221211,-123.10113726117027,Craft Beer Market,49.27068736614234,-123.10638324592814,Gastropub
751,Mount Pleasant,49.26424694221211,-123.10113726117027,Terra Breads,49.27152494393447,-123.10667446314498,Bakery
752,Mount Pleasant,49.26424694221211,-123.10113726117027,Kim's Mart,49.262653343092545,-123.09248919350425,Grocery Store
753,Mount Pleasant,49.26424694221211,-123.10113726117027,Thai Son,49.26287272793801,-123.09671107140775,Vietnamese Restaurant
754,Mount Pleasant,49.26424694221211,-123.10113726117027,Creekside Community Recreation Centre,49.27178936188388,-123.10549732346037,Community Center
755,Mount Pleasant,49.26424694221211,-123.10113726117027,Urban Source,49.256978649567884,-123.10112032150228,Arts & Crafts Store
756,Mount Pleasant,49.26424694221211,-123.10113726117027,12 Kings Pub,49.26009291438063,-123.096863902337,Pub
757,Mount Pleasant,49.26424694221211,-123.10113726117027,JJ Bean,49.25829293733965,-123.1009073450504,Coffee Shop
758,Mount Pleasant,49.26424694221211,-123.10113726117027,Hot Pink,49.26681042328234,-123.11281442642212,Art Gallery
759,Mount Pleasant,49.26424694221211,-123.10113726117027,Nook,49.269425215316,-123.10923099517822,Italian Restaurant
760,Mount Pleasant,49.26424694221211,-123.10113726117027,Blenz Coffee,49.269417679609255,-123.1063945896498,Coffee Shop
761,Mount Pleasant,49.26424694221211,-123.10113726117027,Mountain Equipment Co-Op (MEC),49.269346,-123.102111,Outdoor Supply Store
762,Mount Pleasant,49.26424694221211,-123.10113726117027,Pho Goodness,49.25770823350702,-123.10128617395183,Vietnamese Restaurant
763,Mount Pleasant,49.26424694221211,-123.10113726117027,COBS Bread,49.25884181504041,-123.10095489479014,Bakery
764,Mount Pleasant,49.26424694221211,-123.10113726117027,Mt. Pleasant Park,49.25704181541729,-123.10594558866053,Park
765,Mount Pleasant,49.26424694221211,-123.10113726117027,Long & McQuade Musical Instruments,49.271721708073194,-123.09616163030142,Music Store
766,Mount Pleasant,49.26424694221211,-123.10113726117027,El Camino's,49.25618434738467,-123.10111974665483,Latin American Restaurant
767,Mount Pleasant,49.26424694221211,-123.10113726117027,HomeSense,49.26420871065621,-123.11441002674437,Furniture / Home Store
768,Mount Pleasant,49.26424694221211,-123.10113726117027,The General Public,49.25577816252458,-123.10131346376748,Japanese Restaurant
769,Mount Pleasant,49.26424694221211,-123.10113726117027,JJ Bean,49.27018889270816,-123.10916789151295,Coffee Shop
770,Mount Pleasant,49.26424694221211,-123.10113726117027,Moving Coffee Pop-Up,49.26835831242879,-123.10325251291573,Coffee Shop
771,Mount Pleasant,49.26424694221211,-123.10113726117027,The Black Lodge Broadway,49.262955,-123.098515,Cocktail Bar
772,Mount Pleasant,49.26424694221211,-123.10113726117027,Terra Breads False Creek,49.266546286386266,-123.10587000009507,Café
773,Mount Pleasant,49.26424694221211,-123.10113726117027,Sweetery Cafe + Dessert,49.26821459008283,-123.11166573616093,Café
774,Mount Pleasant,49.26424694221211,-123.10113726117027,Pho Linh,49.262809,-123.09835,Vietnamese Restaurant
775,Mount Pleasant,49.26424694221211,-123.10113726117027,Giant Sparrows,49.271227142090325,-123.10641555503061,Sculpture Garden
776,Mount Pleasant,49.26424694221211,-123.10113726117027,Brewhall,49.26930906503562,-123.10342845059355,Beer Bar
777,Mount Pleasant,49.26424694221211,-123.10113726117027,Solly’s Bagelry,49.264783929651465,-123.11269758434084,Bagel Shop
778,Mount Pleasant,49.26424694221211,-123.10113726117027,Moksha Yoga East Vancouver,49.25744514614539,-123.09251307700279,Yoga Studio
779,Mount Pleasant,49.26424694221211,-123.10113726117027,Granville Island Toy Company,49.2557996299435,-123.10109456977462,Toy / Game Store
780,Musqueam,49.230379516478884,-123.19708905070424,Shaugnessy Golf & Country Club,49.232664522086345,-123.20911349953067,Golf Course
781,Musqueam,49.230379516478884,-123.19708905070424,Musqueam Golf Course & Learning Academy,49.22492266434273,-123.1923146198869,Golf Course
782,Musqueam,49.230379516478884,-123.19708905070424,"Bus Stop 50298 (7,32,N22)",49.234911665210106,-123.18542217544277,Bus Stop
783,Musqueam,49.230379516478884,-123.19708905070424,Celtic Treasure Chest,49.23516887976571,-123.1855042628328,Grocery Store
784,Musqueam,49.230379516478884,-123.19708905070424,New District Store,49.23488,-123.18523,Liquor Store
785,Oakridge,49.229035849794585,-123.12175701469391,The LEGO Store,49.231525,-123.118436,Toy / Game Store
786,Oakridge,49.229035849794585,-123.12175701469391,DAVIDsTEA,49.232683123192075,-123.11807422571168,Tea Room
787,Oakridge,49.229035849794585,-123.12175701469391,Crate & Barrel,49.23236197,-123.11806977,Furniture / Home Store
788,Oakridge,49.229035849794585,-123.12175701469391,BC Liquor Store,49.23475811779682,-123.11663730734448,Liquor Store
789,Oakridge,49.229035849794585,-123.12175701469391,Apple Oakridge Centre,49.2320962,-123.1193316,Electronics Store
790,Oakridge,49.229035849794585,-123.12175701469391,Purdys Chocolatier,49.232182,-123.118328,Chocolate Shop
791,Oakridge,49.229035849794585,-123.12175701469391,Sushi Mura,49.226806836751095,-123.12873761134858,Sushi Restaurant
792,Oakridge,49.229035849794585,-123.12175701469391,Cyclone Taylor Sports,49.226042409788235,-123.12873849061,Sporting Goods Shop
793,Oakridge,49.229035849794585,-123.12175701469391,A&W,49.22675,-123.128831,Fast Food Restaurant
794,Oakridge,49.229035849794585,-123.12175701469391,Langara Golf Course,49.22371200808466,-123.11258878268873,Golf Course
795,Oakridge,49.229035849794585,-123.12175701469391,TD Canada Trust,49.23381521476208,-123.11667680740356,Bank
796,Oakridge,49.229035849794585,-123.12175701469391,Togo Sushi,49.23298156131314,-123.11770479207854,Sushi Restaurant
797,Oakridge,49.229035849794585,-123.12175701469391,Mimibuloveme,49.23483923976368,-123.11598760043576,Café
798,Oakridge,49.229035849794585,-123.12175701469391,Peninsula Seafood Restaurant,49.231419826652456,-123.1192660279077,Cantonese Restaurant
799,Oakridge,49.229035849794585,-123.12175701469391,Oakridge Centre,49.23213777829813,-123.11734327721422,Shopping Mall
800,Oakridge,49.229035849794585,-123.12175701469391,Murchie's,49.231589563135714,-123.11880954853736,Tea Room
801,Oakridge,49.229035849794585,-123.12175701469391,New York Fries - Oakridge Centre,49.23141505000334,-123.11721857866854,Restaurant
802,Oakridge,49.229035849794585,-123.12175701469391,Tim Hortons,49.22624765962016,-123.12898479402065,Coffee Shop
803,Oakridge,49.229035849794585,-123.12175701469391,Samurai Sushi House,49.23189151583755,-123.11597429281706,Sushi Restaurant
804,Oakridge,49.229035849794585,-123.12175701469391,7-Eleven,49.23425744431326,-123.12744319438934,Convenience Store
805,Oakridge,49.229035849794585,-123.12175701469391,Subway,49.22691617539812,-123.12887914909118,Sandwich Place
806,Oakridge,49.229035849794585,-123.12175701469391,KFC,49.232739,-123.116571,Fast Food Restaurant
807,Oakridge,49.229035849794585,-123.12175701469391,Taco Luis,49.23157560002706,-123.11692699585588,Taco Place
808,Oakridge,49.229035849794585,-123.12175701469391,Starbucks,49.23524,-123.11572,Coffee Shop
809,Oakridge,49.229035849794585,-123.12175701469391,Blenz Coffee,49.23310867160089,-123.1174529103354,Coffee Shop
810,Oakridge,49.229035849794585,-123.12175701469391,Saint Germain Bakery,49.231575433683965,-123.11884886711745,Bakery
811,Oakridge,49.229035849794585,-123.12175701469391,Phò Hōa,49.227038316131726,-123.12873913536833,Vietnamese Restaurant
812,Oakridge,49.229035849794585,-123.12175701469391,White Spot,49.23321445369728,-123.11728117658237,Burger Joint
813,Oakridge,49.229035849794585,-123.12175701469391,Columbia Park,49.22842724333515,-123.11098498096189,Park
814,Oakridge,49.229035849794585,-123.12175701469391,Oakridge Fish Market,49.23112198448464,-123.11899395241281,Fish Market
815,Oakridge,49.229035849794585,-123.12175701469391,Hennessey Salon + Spa,49.23135879835502,-123.11923027038574,Salon / Barbershop
816,Oakridge,49.229035849794585,-123.12175701469391,Kin's Farm Market,49.231259080676615,-123.11895970708994,Farmers Market
817,Oakridge,49.229035849794585,-123.12175701469391,Oakridge Centre Food Court,49.2315217120455,-123.1171457576018,Food Court
818,Oakridge,49.229035849794585,-123.12175701469391,The Source,49.23174001963643,-123.11863578520281,Electronics Store
819,Oakridge,49.229035849794585,-123.12175701469391,J2 Men's,49.23175113259431,-123.1186294555664,Men's Store
820,Oakridge,49.229035849794585,-123.12175701469391,Boys' Co,49.232043069041545,-123.11866428352388,Men's Store
821,Oakridge,49.229035849794585,-123.12175701469391,Chatime,49.22717754284078,-123.116741449644,Bubble Tea Shop
822,Oakridge,49.229035849794585,-123.12175701469391,Nike - Oakridge,49.23201203177127,-123.1176242209122,Sporting Goods Shop
823,Oakridge,49.229035849794585,-123.12175701469391,Rodeo Jewellers,49.23242593665133,-123.11826068653588,Jewelry Store
824,Oakridge,49.229035849794585,-123.12175701469391,Langara - 49th Avenue SkyTrain Station,49.2263125481771,-123.11614128499707,Light Rail Station
825,Oakridge,49.229035849794585,-123.12175701469391,Bus Stop 61218 (49),49.22613831806989,-123.11596513635118,Bus Stop
826,Oakridge,49.229035849794585,-123.12175701469391,Bus Stop 50751 (17),49.22667,-123.128351,Bus Stop
827,Oakridge,49.229035849794585,-123.12175701469391,Cyclone Taylor Figure Skating,49.227054391951675,-123.1286432271801,Sporting Goods Shop
828,Oakridge,49.229035849794585,-123.12175701469391,Nava,49.23352772505421,-123.1267830585576,Café
829,Oakridge,49.229035849794585,-123.12175701469391,Norman Rothstein Theatre,49.233734194627395,-123.1263420311207,Concert Hall
830,Oakridge,49.229035849794585,-123.12175701469391,Pharmasave,49.233256133333335,-123.128604,Pharmacy
831,Oakridge,49.229035849794585,-123.12175701469391,Langara Park,49.22580247324322,-123.11230001796882,Park
832,Oakridge,49.229035849794585,-123.12175701469391,Langara Gardens,49.22065826559134,-123.1186070239238,Pool
833,Oakridge,49.229035849794585,-123.12175701469391,Oak Meadows Park,49.237775420465525,-123.12474637785238,Scenic Lookout
834,Oakridge,49.229035849794585,-123.12175701469391,Bus Stop 52032 (49),49.22587711326915,-123.10890404554524,Bus Stop
835,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Ragazzi Pizza,49.250563464257475,-123.04175724948986,Pizza Place
836,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Banana Grove Market & Deli,49.25085646774573,-123.04925325694029,Deli / Bodega
837,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Penang Delight Cafe,49.249876930404895,-123.03391504643974,Malay Restaurant
838,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Slocan Park,49.24382789793214,-123.04807662963867,Park
839,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Chong Lee Market 昌利市場,49.25006479015046,-123.03335724959604,Supermarket
840,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,iSushi,49.249941,-123.034121,Sushi Restaurant
841,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Chula Vista Grocery,49.25051648814341,-123.04210145432295,Convenience Store
842,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Comicland,49.25029905984448,-123.03406420158747,Bookstore
843,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Lucky Plus,49.25041788526385,-123.03400210533432,Chinese Restaurant
844,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Little Caesars Pizza,49.250254381134454,-123.0334675710537,Pizza Place
845,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Renfrew Ravine Sanctuary Park,49.24480848009956,-123.04447174072266,Park
846,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Bus Stop 61616 (33),49.24436744350469,-123.04505234873024,Bus Station
847,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Bus Stop 51056 (16),49.24416624070456,-123.04489484460584,Bus Stop
848,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,29th Avenue SkyTrain Station,49.244182996351675,-123.04520600795536,Metro Station
849,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,German Canadian Heritage Plaza (Deutscher Platz),49.244577169612235,-123.04576768849867,Plaza
850,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Bus Stop 51603 (29),49.244188648486286,-123.04540039674873,Bus Stop
851,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Bus Stop 51818 (33),49.2443078069511,-123.04566794061395,Bus Stop
852,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Cariboo Park,49.24429368032685,-123.02900286674655,Park
853,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Vins Flowers,49.246141,-123.049327,Flower Shop
854,Renfrew-Collingwood,49.247458354153615,-123.03842234042017,Renfrew Park,49.25340407044215,-123.04657519892139,Park
855,Riley Park,49.24787023510459,-123.10327913356612,Meet on Main,49.246747019649376,-123.10109607941816,Vegetarian / Vegan Restaurant
856,Riley Park,49.24787023510459,-123.10327913356612,Sawasdee Thai Restaurant,49.2470720331701,-123.10107997945191,Thai Restaurant
857,Riley Park,49.24787023510459,-123.10327913356612,Hawker's Delight,49.248382838752946,-123.1012300263627,Malay Restaurant
858,Riley Park,49.24787023510459,-123.10327913356612,The Acorn,49.24944210511789,-123.10110501736179,Vegetarian / Vegan Restaurant
859,Riley Park,49.24787023510459,-123.10327913356612,Trafiq Café & Bakery,49.247414161200524,-123.10103642680508,Café
860,Riley Park,49.24787023510459,-123.10327913356612,East is East,49.24543051375108,-123.1012730623112,Middle Eastern Restaurant
861,Riley Park,49.24787023510459,-123.10327913356612,Red Cat Records,49.246413231663354,-123.10111481893901,Record Shop
862,Riley Park,49.24787023510459,-123.10327913356612,Zakkushi Charcoal Grill,49.249117266045936,-123.10137776500963,Japanese Restaurant
863,Riley Park,49.24787023510459,-123.10327913356612,Aperture Coffee Bar,49.24847719965427,-123.10095080032406,Coffee Shop
864,Riley Park,49.24787023510459,-123.10327913356612,The Shameful Tiki Room,49.246137276339006,-123.10113197510445,Tiki Bar
865,Riley Park,49.24787023510459,-123.10327913356612,Trilussa Pizza & Pane,49.246465491880386,-123.10125624428578,Pizza Place
866,Riley Park,49.24787023510459,-123.10327913356612,Sushi Mania,49.250682596629545,-123.10110822658619,Sushi Restaurant
867,Riley Park,49.24787023510459,-123.10327913356612,The Fish Counter,49.25079023391801,-123.10114849694534,Seafood Restaurant
868,Riley Park,49.24787023510459,-123.10327913356612,The Regional Assembly of Text,49.24997467304168,-123.10100656188098,Arts & Crafts Store
869,Riley Park,49.24787023510459,-123.10327913356612,Knifewear Vancouver,49.247731,-123.101517,Arts & Crafts Store
870,Riley Park,49.24787023510459,-123.10327913356612,Winter Farmers Market,49.24323286247231,-123.10559867062385,Farmers Market
871,Riley Park,49.24787023510459,-123.10327913356612,Flower Factory,49.247384,-123.101287,Flower Shop
872,Riley Park,49.24787023510459,-123.10327913356612,Rocky Mountain Flatbread,49.24783434172796,-123.10097792054874,Restaurant
873,Riley Park,49.24787023510459,-123.10327913356612,Liberty Bakery + Cafe,49.251882,-123.101113,Bakery
874,Riley Park,49.24787023510459,-123.10327913356612,Hillcrest Aquatic Centre,49.243953013428225,-123.10754747010733,Gym Pool
875,Riley Park,49.24787023510459,-123.10327913356612,Chickpea,49.24663336190719,-123.10111706108769,Falafel Restaurant
876,Riley Park,49.24787023510459,-123.10327913356612,Portland Craft,49.25070875970533,-123.10107833506606,Pub
877,Riley Park,49.24787023510459,-123.10327913356612,Scotiabank Field at Nat Bailey Stadium,49.24325354790551,-123.10611963272095,Baseball Stadium
878,Riley Park,49.24787023510459,-123.10327913356612,Nineteen Ten,49.246084501422104,-123.10113776829104,Furniture / Home Store
879,Riley Park,49.24787023510459,-123.10327913356612,Pho Tan,49.243385593038,-123.10119138519985,Vietnamese Restaurant
880,Riley Park,49.24787023510459,-123.10327913356612,The Arbor,49.249941103849174,-123.10108617367268,Gastropub
881,Riley Park,49.24787023510459,-123.10327913356612,Locus,49.24859296027448,-123.10113003651469,Breakfast Spot
882,Riley Park,49.24787023510459,-123.10327913356612,Cultivate,49.25252110253812,-123.10120922601719,Tea Room
883,Riley Park,49.24787023510459,-123.10327913356612,Le Marché St. George,49.245693319217736,-123.09425651520488,Coffee Shop
884,Riley Park,49.24787023510459,-123.10327913356612,East West Market,49.248338763195264,-123.1010942716048,Grocery Store
885,Riley Park,49.24787023510459,-123.10327913356612,Grub,49.24644343536325,-123.10106147845123,Restaurant
886,Riley Park,49.24787023510459,-123.10327913356612,Hillcrest Community Centre,49.243553456028245,-123.1075219676005,Gym
887,Riley Park,49.24787023510459,-123.10327913356612,Anh and Chi,49.2549931215823,-123.10115472456403,Vietnamese Restaurant
888,Riley Park,49.24787023510459,-123.10327913356612,Eugene Choo,49.252037566891765,-123.10104853802177,Boutique
889,Riley Park,49.24787023510459,-123.10327913356612,Long's Noodle House 小龍記麵家,49.24124364552543,-123.10159115566664,Chinese Restaurant
890,Riley Park,49.24787023510459,-123.10327913356612,Front & Company,49.251379,-123.100664,Clothing Store
891,Riley Park,49.24787023510459,-123.10327913356612,Solly’s Bagelry,49.24916606984303,-123.10134554031848,Bagel Shop
892,Riley Park,49.24787023510459,-123.10327913356612,Lucky's Comics,49.24978545772887,-123.10101711167471,Bookstore
893,Riley Park,49.24787023510459,-123.10327913356612,Seasons in the Park,49.242021449294576,-123.11205523481718,Seafood Restaurant
894,Riley Park,49.24787023510459,-123.10327913356612,Matchstick Coffee Roasters,49.24193010862736,-123.10155958987062,Café
895,Riley Park,49.24787023510459,-123.10327913356612,Earnest Ice Cream,49.24937991223213,-123.09002995783595,Ice Cream Shop
896,Riley Park,49.24787023510459,-123.10327913356612,Au Petit Cafe,49.24124699227528,-123.10161359614094,Vietnamese Restaurant
897,Riley Park,49.24787023510459,-123.10327913356612,Helen's Grill,49.248693478092804,-123.10090072026475,Diner
898,Riley Park,49.24787023510459,-123.10327913356612,Prince Edward Park,49.251587972590876,-123.09755802154541,Park
899,Riley Park,49.24787023510459,-123.10327913356612,Bloedel Floral Conservatory,49.242019035407715,-123.11371430099251,Garden
900,Riley Park,49.24787023510459,-123.10327913356612,Toshi Sushi,49.256629369817,-123.10200352785085,Sushi Restaurant
901,Riley Park,49.24787023510459,-123.10327913356612,The General Public,49.25577816252458,-123.10131346376748,Japanese Restaurant
902,Riley Park,49.24787023510459,-123.10327913356612,Pho Bon Vietnamese Restaurant,49.24051888021212,-123.10158282467201,Vietnamese Restaurant
903,Riley Park,49.24787023510459,-123.10327913356612,Sun Sui Wah,49.250589037600456,-123.10080457130815,Chinese Restaurant
904,Riley Park,49.24787023510459,-123.10327913356612,Slickity Jim’s,49.25407528590304,-123.10108194133412,Breakfast Spot
905,Riley Park,49.24787023510459,-123.10327913356612,Queen Elizabeth Botanical Gardens,49.24208103659882,-123.11357274557943,Garden
906,Riley Park,49.24787023510459,-123.10327913356612,Bâtard Boulangerie & Cafe Moderne,49.24954504941652,-123.08997390380276,Café
907,Riley Park,49.24787023510459,-123.10327913356612,O! Taho Filipino Taho Store,49.24729195357134,-123.09026977368043,Filipino Restaurant
908,Riley Park,49.24787023510459,-123.10327913356612,Vancouver Racquets Club,49.241121996980105,-123.10591322264655,Gym / Fitness Center
909,Riley Park,49.24787023510459,-123.10327913356612,El Camino's,49.25618434738467,-123.10111974665483,Latin American Restaurant
910,Riley Park,49.24787023510459,-123.10327913356612,The Mighty Oak,49.25467874926743,-123.10968142539984,Grocery Store
911,Riley Park,49.24787023510459,-123.10327913356612,Pizza Carano,49.24721746642712,-123.09028775978216,Pizza Place
912,Riley Park,49.24787023510459,-123.10327913356612,Granville Island Toy Company,49.2557996299435,-123.10109456977462,Toy / Game Store
913,Riley Park,49.24787023510459,-123.10327913356612,Nat Bailey Farmers Market,49.24320850733915,-123.1056602924765,Farmers Market
914,Riley Park,49.24787023510459,-123.10327913356612,Continental Coffee,49.247315242275675,-123.10144140318035,Coffee Shop
915,Riley Park,49.24787023510459,-123.10327913356612,Coco et Olive,49.251759839417346,-123.10108870424679,Café
